RSSPODS1;dsi_quoted_identifier;string;Connection/route restart required
RSSPARI3;dsi_quoted_identifier;string;Connection/route restart required
RSSTARI3;dsi_quoted_identifier;string;Connection/route restart required
RSSPODSM;dsi_quoted_identifier;string;Connection/route restart required
RSSPODS3;dsi_quoted_identifier;string;Connection/route restart required
RSSIODS1;dsi_quoted_identifier;string;Connection/route restart required
RSSPRMS1;dsi_quoted_identifier;string;Connection/route restart required
RSSIREPM;dsi_quoted_identifier;string;Connection/route restart required
RSSPODS5;dsi_quoted_identifier;string;Connection/route restart required
RSSIODSM;dsi_quoted_identifier;string;Connection/route restart required
RSSIODS3;dsi_quoted_identifier;string;Connection/route restart required
RSSPOSA1;dsi_quoted_identifier;string;Connection/route restart required
RSSIRMS1;dsi_quoted_identifier;string;Connection/route restart required
RSSIODSN;dsi_quoted_identifier;string;Connection/route restart required
RSSIODS4;dsi_quoted_identifier;string;Connection/route restart required
RSSTSME1;dsi_quoted_identifier;string;Connection/route restart required
RSSPESD1;dsi_quoted_identifier;string;Connection/route restart required
RSSISME1;dsi_quoted_identifier;string;Connection/route restart required
RSSIODS5;dsi_quoted_identifier;string;Connection/route restart required
RSSPSIN2;dsi_quoted_identifier;string;Connection/route restart required
RSSTSIN2;dsi_quoted_identifier;string;Connection/route restart required
