RSSPODS1;memory_limit;integer;Restart not required
RSSPARI3;memory_limit;integer;Restart not required
RSSTARI3;memory_limit;integer;Restart not required
RSSPODSM;memory_limit;integer;Restart not required
RSSPODS3;memory_limit;integer;Restart not required
RSSIODS1;memory_limit;integer;Restart not required
RSSPRMS1;memory_limit;integer;Restart not required
RSSIREPM;memory_limit;integer;Restart not required
RSSPODS5;memory_limit;integer;Restart not required
RSSIODSM;memory_limit;integer;Restart not required
RSSIODS3;memory_limit;integer;Restart not required
RSSPOSA1;memory_limit;integer;Restart not required
RSSIRMS1;memory_limit;integer;Restart not required
RSSIODSN;memory_limit;integer;Restart not required
RSSIODS4;memory_limit;integer;Restart not required
RSSTSME1;memory_limit;integer;Restart not required
RSSPESD1;memory_limit;integer;Restart not required
RSSISME1;memory_limit;integer;Restart not required
RSSIODS5;memory_limit;integer;Restart not required
RSSPSIN2;memory_limit;integer;Restart not required
RSSTSIN2;memory_limit;integer;Restart not required
