RSSPODS1;num_msgs;integer;Restart required
RSSPARI3;num_msgs;integer;Restart required
RSSTARI3;num_msgs;integer;Restart required
RSSPODSM;num_msgs;integer;Restart required
RSSPODS3;num_msgs;integer;Restart required
RSSIODS1;num_msgs;integer;Restart required
RSSPRMS1;num_msgs;integer;Restart required
RSSIREPM;num_msgs;integer;Restart required
RSSPODS5;num_msgs;integer;Restart required
RSSIODSM;num_msgs;integer;Restart required
RSSIODS3;num_msgs;integer;Restart required
RSSPOSA1;num_msgs;integer;Restart required
RSSIRMS1;num_msgs;integer;Restart required
RSSIODSN;num_msgs;integer;Restart required
RSSIODS4;num_msgs;integer;Restart required
RSSTSME1;num_msgs;integer;Restart required
RSSPESD1;num_msgs;integer;Restart required
RSSISME1;num_msgs;integer;Restart required
RSSIODS5;num_msgs;integer;Restart required
RSSPSIN2;num_msgs;integer;Restart required
RSSTSIN2;num_msgs;integer;Restart required
